"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_REGION","Región","DTI_CL_TRAMO_ETARIO","Tramo etario","Value","Flag Codes","Flags"
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V02","2018 ene-mar","_T","Total país","Y15T24","15-24 años",29.4815988129092,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V02","2018 ene-mar","_T","Total país","Y25T34","25-34 años",71.8712093151378,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V02","2018 ene-mar","_T","Total país","Y35T44","35-44 años",77.1594991543657,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V02","2018 ene-mar","_T","Total país","Y45T54","45-54 años",75.4944828089797,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V02","2018 ene-mar","_T","Total país","Y55T64","55-64 años",66.0956576164233,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V02","2018 ene-mar","_T","Total país","Y_GE65","65 años y más",23.8539803643356,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V03","2018 feb-abr","_T","Total país","_T","Total",55.752025084369,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V03","2018 feb-abr","_T","Total país","Y15T24","15-24 años",28.040853234622,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V03","2018 feb-abr","_T","Total país","Y25T34","25-34 años",72.0809880647376,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V03","2018 feb-abr","_T","Total país","Y35T44","35-44 años",77.4275325939457,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V03","2018 feb-abr","_T","Total país","Y45T54","45-54 años",76.0413229987512,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V03","2018 feb-abr","_T","Total país","Y55T64","55-64 años",66.2460641100638,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V03","2018 feb-abr","_T","Total país","Y_GE65","65 años y más",23.9710692926917,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V04","2018 mar-may","_T","Total país","_T","Total",55.7380225210608,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V04","2018 mar-may","_T","Total país","Y15T24","15-24 años",27.2518053254312,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V04","2018 mar-may","_T","Total país","Y25T34","25-34 años",72.3652166712217,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V04","2018 mar-may","_T","Total país","Y35T44","35-44 años",77.8790520973208,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V04","2018 mar-may","_T","Total país","Y45T54","45-54 años",75.669585103119,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V04","2018 mar-may","_T","Total país","Y55T64","55-64 años",65.9680222862725,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V04","2018 mar-may","_T","Total país","Y_GE65","65 años y más",24.2981815880907,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V05","2018 abr-jun","_T","Total país","_T","Total",55.5848833208125,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V05","2018 abr-jun","_T","Total país","Y15T24","15-24 años",27.3616503522213,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V05","2018 abr-jun","_T","Total país","Y25T34","25-34 años",72.8012975060152,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V05","2018 abr-jun","_T","Total país","Y35T44","35-44 años",77.3989712743476,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V05","2018 abr-jun","_T","Total país","Y45T54","45-54 años",75.4317164427529,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V05","2018 abr-jun","_T","Total país","Y55T64","55-64 años",65.3485050886389,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V05","2018 abr-jun","_T","Total país","Y_GE65","65 años y más",23.9959767319258,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V08","2018 jul-sep","_T","Total país","_T","Total",55.0148397882435,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V08","2018 jul-sep","_T","Total país","Y15T24","15-24 años",26.4507049867288,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V08","2018 jul-sep","_T","Total país","Y25T34","25-34 años",72.9481563888551,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V08","2018 jul-sep","_T","Total país","Y35T44","35-44 años",76.3008532418548,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V08","2018 jul-sep","_T","Total país","Y45T54","45-54 años",74.5905711838091,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V08","2018 jul-sep","_T","Total país","Y55T64","55-64 años",64.5526663421168,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V08","2018 jul-sep","_T","Total país","Y_GE65","65 años y más",23.7615695543029,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V09","2018 ago-oct","_T","Total país","_T","Total",55.2457919168329,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V09","2018 ago-oct","_T","Total país","Y15T24","15-24 años",26.5041098726183,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V09","2018 ago-oct","_T","Total país","Y25T34","25-34 años",73.2680841523864,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V09","2018 ago-oct","_T","Total país","Y35T44","35-44 años",76.2955545800561,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V09","2018 ago-oct","_T","Total país","Y45T54","45-54 años",74.6016952218436,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V09","2018 ago-oct","_T","Total país","Y55T64","55-64 años",65.2707100211927,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V09","2018 ago-oct","_T","Total país","Y_GE65","65 años y más",23.8963406805496,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V10","2018 sep-nov","_T","Total país","_T","Total",55.3807086825011,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V10","2018 sep-nov","_T","Total país","Y15T24","15-24 años",26.3536270814163,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V10","2018 sep-nov","_T","Total país","Y25T34","25-34 años",73.4030818631806,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V10","2018 sep-nov","_T","Total país","Y35T44","35-44 años",76.6942185053261,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V10","2018 sep-nov","_T","Total país","Y45T54","45-54 años",74.8628106393546,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V10","2018 sep-nov","_T","Total país","Y55T64","55-64 años",65.7930434179597,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V10","2018 sep-nov","_T","Total país","Y_GE65","65 años y más",23.9196563523629,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V11","2018 oct-dic","_T","Total país","_T","Total",55.6369927307245,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V11","2018 oct-dic","_T","Total país","Y15T24","15-24 años",26.8730052358797,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V11","2018 oct-dic","_T","Total país","Y25T34","25-34 años",73.4068225186612,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V11","2018 oct-dic","_T","Total país","Y35T44","35-44 años",77.7256895841863,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V11","2018 oct-dic","_T","Total país","Y45T54","45-54 años",74.8685783126919,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V11","2018 oct-dic","_T","Total país","Y55T64","55-64 años",66.5145702491294,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V11","2018 oct-dic","_T","Total país","Y_GE65","65 años y más",23.9847447769858,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V12","2018 nov-ene","_T","Total país","_T","Total",55.6485455087529,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V12","2018 nov-ene","_T","Total país","Y15T24","15-24 años",27.5439474222642,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V12","2018 nov-ene","_T","Total país","Y25T34","25-34 años",72.9476801441954,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V12","2018 nov-ene","_T","Total país","Y35T44","35-44 años",78.0953912996211,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V12","2018 nov-ene","_T","Total país","Y45T54","45-54 años",75.0165300191729,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V12","2018 nov-ene","_T","Total país","Y55T64","55-64 años",66.3213406742319,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2018-V12","2018 nov-ene","_T","Total país","Y_GE65","65 años y más",24.015513524134,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V01","2019 dic-feb","_T","Total país","_T","Total",55.3960446059796,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V01","2019 dic-feb","_T","Total país","Y15T24","15-24 años",27.6561308910978,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V01","2019 dic-feb","_T","Total país","Y25T34","25-34 años",72.4948926922404,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V01","2019 dic-feb","_T","Total país","Y35T44","35-44 años",77.280292459962,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V01","2019 dic-feb","_T","Total país","Y45T54","45-54 años",75.1660847739379,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V01","2019 dic-feb","_T","Total país","Y55T64","55-64 años",65.8214284198093,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V01","2019 dic-feb","_T","Total país","Y_GE65","65 años y más",23.8804177659272,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V02","2019 ene-mar","_T","Total país","_T","Total",55.4485245153264,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V02","2019 ene-mar","_T","Total país","Y15T24","15-24 años",27.3482188313063,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V02","2019 ene-mar","_T","Total país","Y25T34","25-34 años",72.0877000106417,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V02","2019 ene-mar","_T","Total país","Y35T44","35-44 años",76.9203781895848,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V02","2019 ene-mar","_T","Total país","Y45T54","45-54 años",74.9144161188482,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V02","2019 ene-mar","_T","Total país","Y55T64","55-64 años",65.9735632360105,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V02","2019 ene-mar","_T","Total país","Y_GE65","65 años y más",24.2988911060186,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V03","2019 feb-abr","_T","Total país","_T","Total",55.4903213963021,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V03","2019 feb-abr","_T","Total país","Y15T24","15-24 años",26.0717160843983,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V03","2019 feb-abr","_T","Total país","Y25T34","25-34 años",72.6426330271306,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V03","2019 feb-abr","_T","Total país","Y35T44","35-44 años",77.3177450559276,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V03","2019 feb-abr","_T","Total país","Y45T54","45-54 años",74.7002041382564,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V03","2019 feb-abr","_T","Total país","Y55T64","55-64 años",66.5081203537342,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V03","2019 feb-abr","_T","Total país","Y_GE65","65 años y más",24.5321191284418,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V04","2019 mar-may","_T","Total país","_T","Total",55.488604658206,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V04","2019 mar-may","_T","Total país","Y15T24","15-24 años",25.3101138171134,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V04","2019 mar-may","_T","Total país","Y25T34","25-34 años",72.7170828887163,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V04","2019 mar-may","_T","Total país","Y35T44","35-44 años",77.7343760128451,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V04","2019 mar-may","_T","Total país","Y45T54","45-54 años",74.5840408447877,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V04","2019 mar-may","_T","Total país","Y55T64","55-64 años",66.6690929914285,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V04","2019 mar-may","_T","Total país","Y_GE65","65 años y más",24.6247254097425,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V05","2019 abr-jun","_T","Total país","_T","Total",55.1484686981597,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V05","2019 abr-jun","_T","Total país","Y15T24","15-24 años",25.134802378591,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V05","2019 abr-jun","_T","Total país","Y25T34","25-34 años",72.2822010395181,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V05","2019 abr-jun","_T","Total país","Y35T44","35-44 años",77.4000653210764,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V05","2019 abr-jun","_T","Total país","Y45T54","45-54 años",74.353393814014,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V05","2019 abr-jun","_T","Total país","Y55T64","55-64 años",66.1574902974004,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V05","2019 abr-jun","_T","Total país","Y_GE65","65 años y más",24.5474065200492,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V06","2019 may-jul","_T","Total país","_T","Total",55.0959665484251,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V06","2019 may-jul","_T","Total país","Y15T24","15-24 años",25.0783507616309,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V06","2019 may-jul","_T","Total país","Y25T34","25-34 años",72.2316625825621,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V06","2019 may-jul","_T","Total país","Y35T44","35-44 años",76.6689143622722,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V06","2019 may-jul","_T","Total país","Y45T54","45-54 años",74.4106009941683,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V06","2019 may-jul","_T","Total país","Y55T64","55-64 años",66.3158925871164,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V06","2019 may-jul","_T","Total país","Y_GE65","65 años y más",24.739324929784,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V07","2019 jun-ago","_T","Total país","_T","Total",54.9274449300447,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V07","2019 jun-ago","_T","Total país","Y15T24","15-24 años",24.8171353860196,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V07","2019 jun-ago","_T","Total país","Y25T34","25-34 años",72.0906672421091,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V07","2019 jun-ago","_T","Total país","Y35T44","35-44 años",76.461839186065,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V07","2019 jun-ago","_T","Total país","Y45T54","45-54 años",75.009519951207,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V07","2019 jun-ago","_T","Total país","Y55T64","55-64 años",65.7953304055424,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V07","2019 jun-ago","_T","Total país","Y_GE65","65 años y más",24.6620787816978,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V08","2019 jul-sep","_T","Total país","_T","Total",55.1805376972136,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V08","2019 jul-sep","_T","Total país","Y15T24","15-24 años",24.7119496874407,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V08","2019 jul-sep","_T","Total país","Y25T34","25-34 años",73.1941431460542,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V08","2019 jul-sep","_T","Total país","Y35T44","35-44 años",77.0669633211808,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V08","2019 jul-sep","_T","Total país","Y45T54","45-54 años",75.1271773360167,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V08","2019 jul-sep","_T","Total país","Y55T64","55-64 años",65.8569342865995,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V08","2019 jul-sep","_T","Total país","Y_GE65","65 años y más",24.6674165956893,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V09","2019 ago-oct","_T","Total país","_T","Total",54.918103969866,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V09","2019 ago-oct","_T","Total país","Y15T24","15-24 años",24.3127509948311,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V09","2019 ago-oct","_T","Total país","Y25T34","25-34 años",73.09992812107,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V09","2019 ago-oct","_T","Total país","Y35T44","35-44 años",76.9305143683394,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V09","2019 ago-oct","_T","Total país","Y45T54","45-54 años",74.5270558088125,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V09","2019 ago-oct","_T","Total país","Y55T64","55-64 años",65.5271203048472,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V09","2019 ago-oct","_T","Total país","Y_GE65","65 años y más",24.5075282856987,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V10","2019 sep-nov","_T","Total país","_T","Total",55.144814037378,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V10","2019 sep-nov","_T","Total país","Y15T24","15-24 años",24.1261298625266,,
"ENE_TO","Tasa de ocupación (proyecciones base 2002)","2019-V10","2019 sep-nov","_T","Total país","Y25T34","25-34 años",73.242696084754,,
