"DTI_CL_INDICADOR","Indicador","DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_TRAMO_ETARIO","Tramo etario","Value","Flag Codes","Flags"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V06","2016 may-jul","Y25T34","25-34 años",9.47792231488406,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V06","2016 may-jul","Y35T44","35-44 años",5.89817796039823,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V06","2016 may-jul","Y45T54","45-54 años",4.76237581162899,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V06","2016 may-jul","Y55T64","55-64 años",4.07933385498272,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V06","2016 may-jul","Y_GE65","65 años y más",2.84662290527383,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V07","2016 jun-ago","_T","Total",6.8805007297449,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V07","2016 jun-ago","Y15T24","15-24 años",16.7581692095646,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V07","2016 jun-ago","Y25T34","25-34 años",9.18426536663013,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V07","2016 jun-ago","Y35T44","35-44 años",5.65601573631392,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V07","2016 jun-ago","Y45T54","45-54 años",4.64854794992663,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V07","2016 jun-ago","Y55T64","55-64 años",3.9372795738275,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V07","2016 jun-ago","Y_GE65","65 años y más",2.53077888709987,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V08","2016 jul-sep","_T","Total",6.75105963563248,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V08","2016 jul-sep","Y15T24","15-24 años",15.8067013436937,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V08","2016 jul-sep","Y25T34","25-34 años",9.31666345449958,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V08","2016 jul-sep","Y35T44","35-44 años",5.5275279141148,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V08","2016 jul-sep","Y45T54","45-54 años",4.63021850515333,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V08","2016 jul-sep","Y55T64","55-64 años",3.96388003835589,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V08","2016 jul-sep","Y_GE65","65 años y más",2.45429509064958,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V09","2016 ago-oct","_T","Total",6.41619008214164,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V09","2016 ago-oct","Y15T24","15-24 años",13.9431345260852,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V09","2016 ago-oct","Y25T34","25-34 años",8.94483057996326,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V09","2016 ago-oct","Y35T44","35-44 años",5.46941495212043,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V09","2016 ago-oct","Y45T54","45-54 años",4.5973114312125,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V09","2016 ago-oct","Y55T64","55-64 años",3.77548474625656,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V09","2016 ago-oct","Y_GE65","65 años y más",2.47801191716662,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V10","2016 sep-nov","_T","Total",6.23380474162962,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V10","2016 sep-nov","Y15T24","15-24 años",14.0250406839985,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V10","2016 sep-nov","Y25T34","25-34 años",8.29936074216761,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V10","2016 sep-nov","Y35T44","35-44 años",5.5358083086325,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V10","2016 sep-nov","Y45T54","45-54 años",4.20211303250091,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V10","2016 sep-nov","Y55T64","55-64 años",3.88009725173192,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V10","2016 sep-nov","Y_GE65","65 años y más",2.91975179860716,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V11","2016 oct-dic","_T","Total",6.06871397306181,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V11","2016 oct-dic","Y15T24","15-24 años",14.7643562020042,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V11","2016 oct-dic","Y25T34","25-34 años",7.59831272923506,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V11","2016 oct-dic","Y35T44","35-44 años",5.12431626135038,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V11","2016 oct-dic","Y45T54","45-54 años",4.18831436885291,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V11","2016 oct-dic","Y55T64","55-64 años",3.78600632593462,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V11","2016 oct-dic","Y_GE65","65 años y más",2.841110068325,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V12","2016 nov-ene","_T","Total",6.21943642054128,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V12","2016 nov-ene","Y15T24","15-24 años",15.6697186103599,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V12","2016 nov-ene","Y25T34","25-34 años",7.85616090627313,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V12","2016 nov-ene","Y35T44","35-44 años",5.31394687635542,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V12","2016 nov-ene","Y45T54","45-54 años",4.07217473180746,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V12","2016 nov-ene","Y55T64","55-64 años",3.68554140842743,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2016-V12","2016 nov-ene","Y_GE65","65 años y más",2.47902416442666,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V01","2017 dic-feb","_T","Total",6.37668865361854,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V01","2017 dic-feb","Y15T24","15-24 años",16.0806093583,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V01","2017 dic-feb","Y25T34","25-34 años",8.34034899756608,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V01","2017 dic-feb","Y35T44","35-44 años",5.04427495674268,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V01","2017 dic-feb","Y45T54","45-54 años",4.2307428320369,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V01","2017 dic-feb","Y55T64","55-64 años",3.78523924081885,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V01","2017 dic-feb","Y_GE65","65 años y más",2.40023267968821,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V02","2017 ene-mar","_T","Total",6.61056168632966,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V02","2017 ene-mar","Y15T24","15-24 años",15.8600148149382,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V02","2017 ene-mar","Y25T34","25-34 años",8.90175232506346,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V02","2017 ene-mar","Y35T44","35-44 años",5.59704680382873,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V02","2017 ene-mar","Y45T54","45-54 años",4.22011795276,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V02","2017 ene-mar","Y55T64","55-64 años",3.94919712160138,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V02","2017 ene-mar","Y_GE65","65 años y más",2.5406562891237,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V03","2017 feb-abr","_T","Total",6.65831931054704,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V03","2017 feb-abr","Y15T24","15-24 años",15.7584004553134,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V03","2017 feb-abr","Y25T34","25-34 años",8.92030533325719,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V03","2017 feb-abr","Y35T44","35-44 años",5.61699400535506,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V03","2017 feb-abr","Y45T54","45-54 años",4.11668935356853,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V03","2017 feb-abr","Y55T64","55-64 años",4.57175777711993,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V03","2017 feb-abr","Y_GE65","65 años y más",2.55848843019205,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V04","2017 mar-may","_T","Total",7.02035832660009,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V04","2017 mar-may","Y15T24","15-24 años",17.3643780927653,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V04","2017 mar-may","Y25T34","25-34 años",9.44074469218505,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V04","2017 mar-may","Y35T44","35-44 años",5.95963087039372,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V04","2017 mar-may","Y45T54","45-54 años",4.39495805321641,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V04","2017 mar-may","Y55T64","55-64 años",4.50816495947215,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V04","2017 mar-may","Y_GE65","65 años y más",2.60915079388018,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V05","2017 abr-jun","_T","Total",7.01950096788764,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V05","2017 abr-jun","Y15T24","15-24 años",17.1845032982171,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V05","2017 abr-jun","Y25T34","25-34 años",9.51936858742681,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V05","2017 abr-jun","Y35T44","35-44 años",5.80358071682233,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V05","2017 abr-jun","Y45T54","45-54 años",4.38760740006909,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V05","2017 abr-jun","Y55T64","55-64 años",4.69250909872744,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V05","2017 abr-jun","Y_GE65","65 años y más",2.77425864986187,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V06","2017 may-jul","_T","Total",6.86966729368535,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V06","2017 may-jul","Y15T24","15-24 años",17.1570065744598,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V06","2017 may-jul","Y25T34","25-34 años",9.51687522335598,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V06","2017 may-jul","Y35T44","35-44 años",5.53654717060028,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V06","2017 may-jul","Y45T54","45-54 años",4.36395829342353,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V06","2017 may-jul","Y55T64","55-64 años",4.2559755784414,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V06","2017 may-jul","Y_GE65","65 años y más",2.93720078165671,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V07","2017 jun-ago","_T","Total",6.64043185558538,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V07","2017 jun-ago","Y15T24","15-24 años",16.9046861589554,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V07","2017 jun-ago","Y25T34","25-34 años",9.48244543658449,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V07","2017 jun-ago","Y35T44","35-44 años",5.00834969994964,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V07","2017 jun-ago","Y45T54","45-54 años",4.47463541731264,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V07","2017 jun-ago","Y55T64","55-64 años",3.87114701638541,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V07","2017 jun-ago","Y_GE65","65 años y más",2.2503050621134,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V08","2017 jul-sep","_T","Total",6.70324795730796,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V08","2017 jul-sep","Y15T24","15-24 años",17.5019358094778,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V08","2017 jul-sep","Y25T34","25-34 años",9.69169574494167,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V08","2017 jul-sep","Y35T44","35-44 años",5.14139363523629,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V08","2017 jul-sep","Y45T54","45-54 años",4.42240477473212,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V08","2017 jul-sep","Y55T64","55-64 años",3.73735867165909,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V08","2017 jul-sep","Y_GE65","65 años y más",2.03106584872656,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V09","2017 ago-oct","_T","Total",6.7442648493134,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V09","2017 ago-oct","Y15T24","15-24 años",17.2968201556284,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V09","2017 ago-oct","Y25T34","25-34 años",9.56315665932745,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V09","2017 ago-oct","Y35T44","35-44 años",5.29868261444782,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V09","2017 ago-oct","Y45T54","45-54 años",4.76221219619878,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V09","2017 ago-oct","Y55T64","55-64 años",3.7281629890674,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V09","2017 ago-oct","Y_GE65","65 años y más",1.90689002679648,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V10","2017 sep-nov","_T","Total",6.46727495419817,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V10","2017 sep-nov","Y15T24","15-24 años",16.5855517896515,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V10","2017 sep-nov","Y25T34","25-34 años",8.82388229610395,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V10","2017 sep-nov","Y35T44","35-44 años",5.45132616296384,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V10","2017 sep-nov","Y45T54","45-54 años",4.28937958710109,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V10","2017 sep-nov","Y55T64","55-64 años",3.85792497210906,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V10","2017 sep-nov","Y_GE65","65 años y más",2.03948645533887,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V11","2017 oct-dic","_T","Total",6.36144330887878,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V11","2017 oct-dic","Y15T24","15-24 años",16.8626404501188,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V11","2017 oct-dic","Y25T34","25-34 años",8.34106073107749,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V11","2017 oct-dic","Y35T44","35-44 años",5.0846438300028,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V11","2017 oct-dic","Y45T54","45-54 años",4.43496000967032,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V11","2017 oct-dic","Y55T64","55-64 años",3.58677100735946,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V11","2017 oct-dic","Y_GE65","65 años y más",2.70510179835923,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V12","2017 nov-ene","_T","Total",6.50965110500466,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V12","2017 nov-ene","Y15T24","15-24 años",17.5151899962936,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V12","2017 nov-ene","Y25T34","25-34 años",8.32054018482296,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V12","2017 nov-ene","Y35T44","35-44 años",5.07625867092729,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V12","2017 nov-ene","Y45T54","45-54 años",4.44235064655601,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V12","2017 nov-ene","Y55T64","55-64 años",3.64035916124234,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2017-V12","2017 nov-ene","Y_GE65","65 años y más",2.70210334620232,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2018-V01","2018 dic-feb","_T","Total",6.66347095726539,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2018-V01","2018 dic-feb","Y15T24","15-24 años",16.2171918359828,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2018-V01","2018 dic-feb","Y25T34","25-34 años",9.03572499240848,,
"ENE_TD","Tasa de desocupación (proyecciones base 2002)","2018-V01","2018 dic-feb","Y35T44","35-44 años",5.42435871196434,,
