"DTI_CL_INDICADOR","Indicador","DTI_CL_ANO","Año","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","DTI_CL_TRAMO_ETARIO","Tramo etario","Value","Flag Codes","Flags"
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL01","Región de Tarapacá","F","Mujeres","Y_GE65","65 años y más",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL02","Región de Antofagasta","_T","Ambos sexos","_T","Total",652268.6875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL02","Región de Antofagasta","_T","Ambos sexos","Y15T24","15-24 años",368934.28125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL02","Región de Antofagasta","_T","Ambos sexos","Y25T34","25-34 años",660409.375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL02","Región de Antofagasta","_T","Ambos sexos","Y35T44","35-44 años",738020.3125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL02","Región de Antofagasta","_T","Ambos sexos","Y45T54","45-54 años",708088.625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL02","Región de Antofagasta","_T","Ambos sexos","Y55T64","55-64 años",676608,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL02","Región de Antofagasta","_T","Ambos sexos","Y_GE65","65 años y más",545219.8125,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL02","Región de Antofagasta","M","Hombres","_T","Total",773906.25,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL02","Región de Antofagasta","M","Hombres","Y15T24","15-24 años",399685.0625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL02","Región de Antofagasta","M","Hombres","Y25T34","25-34 años",750434.75,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL02","Región de Antofagasta","M","Hombres","Y35T44","35-44 años",901153.4375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL02","Región de Antofagasta","M","Hombres","Y45T54","45-54 años",865151.375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL02","Región de Antofagasta","M","Hombres","Y55T64","55-64 años",842345.375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL02","Región de Antofagasta","M","Hombres","Y_GE65","65 años y más",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL02","Región de Antofagasta","F","Mujeres","_T","Total",482638.75,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL02","Región de Antofagasta","F","Mujeres","Y15T24","15-24 años",316207.5625,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL02","Región de Antofagasta","F","Mujeres","Y25T34","25-34 años",553938.5,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL02","Región de Antofagasta","F","Mujeres","Y35T44","35-44 años",505346.03125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL02","Región de Antofagasta","F","Mujeres","Y45T54","45-54 años",496392.34375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL02","Región de Antofagasta","F","Mujeres","Y55T64","55-64 años",452534.8125,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL02","Región de Antofagasta","F","Mujeres","Y_GE65","65 años y más",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL03","Región de Atacama","_T","Ambos sexos","_T","Total",485947.21875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL03","Región de Atacama","_T","Ambos sexos","Y15T24","15-24 años",333323.03125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL03","Región de Atacama","_T","Ambos sexos","Y25T34","25-34 años",468963.90625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL03","Región de Atacama","_T","Ambos sexos","Y35T44","35-44 años",536173.75,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL03","Región de Atacama","_T","Ambos sexos","Y45T54","45-54 años",557332.125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL03","Región de Atacama","_T","Ambos sexos","Y55T64","55-64 años",480025.9375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL03","Región de Atacama","_T","Ambos sexos","Y_GE65","65 años y más",377060.65625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL03","Región de Atacama","M","Hombres","_T","Total",580206.875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL03","Región de Atacama","M","Hombres","Y15T24","15-24 años",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL03","Región de Atacama","M","Hombres","Y25T34","25-34 años",557558.8125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL03","Región de Atacama","M","Hombres","Y35T44","35-44 años",649516.8125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL03","Región de Atacama","M","Hombres","Y45T54","45-54 años",713906.25,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL03","Región de Atacama","M","Hombres","Y55T64","55-64 años",546714.75,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL03","Región de Atacama","M","Hombres","Y_GE65","65 años y más",443501.40625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL03","Región de Atacama","F","Mujeres","_T","Total",366481.71875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL03","Región de Atacama","F","Mujeres","Y15T24","15-24 años",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL03","Región de Atacama","F","Mujeres","Y25T34","25-34 años",370798.84375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL03","Región de Atacama","F","Mujeres","Y35T44","35-44 años",406867.125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL03","Región de Atacama","F","Mujeres","Y45T54","45-54 años",372956.59375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL03","Región de Atacama","F","Mujeres","Y55T64","55-64 años",398110.3125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL03","Región de Atacama","F","Mujeres","Y_GE65","65 años y más",,"g","Muestralmente no se registraron casos o existe un número insuficiente de observaciones, por lo tanto, no es posible realizar una estimación de ese cruce de información."
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL04","Región de Coquimbo","_T","Ambos sexos","_T","Total",452000.25,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL04","Región de Coquimbo","_T","Ambos sexos","Y15T24","15-24 años",254528.65625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL04","Región de Coquimbo","_T","Ambos sexos","Y25T34","25-34 años",440452.875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL04","Región de Coquimbo","_T","Ambos sexos","Y35T44","35-44 años",565433.8125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL04","Región de Coquimbo","_T","Ambos sexos","Y45T54","45-54 años",475193.1875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL04","Región de Coquimbo","_T","Ambos sexos","Y55T64","55-64 años",438693.9375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL04","Región de Coquimbo","_T","Ambos sexos","Y_GE65","65 años y más",322100.25,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL04","Región de Coquimbo","M","Hombres","_T","Total",529412.125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL04","Región de Coquimbo","M","Hombres","Y15T24","15-24 años",269407.59375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL04","Región de Coquimbo","M","Hombres","Y25T34","25-34 años",518616.84375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL04","Región de Coquimbo","M","Hombres","Y35T44","35-44 años",653250.5625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL04","Región de Coquimbo","M","Hombres","Y45T54","45-54 años",600257.1875,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL04","Región de Coquimbo","M","Hombres","Y55T64","55-64 años",473944.40625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL04","Región de Coquimbo","M","Hombres","Y_GE65","65 años y más",429330.875,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL04","Región de Coquimbo","F","Mujeres","_T","Total",370180.34375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL04","Región de Coquimbo","F","Mujeres","Y15T24","15-24 años",241087.703125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL04","Región de Coquimbo","F","Mujeres","Y25T34","25-34 años",373542.75,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL04","Región de Coquimbo","F","Mujeres","Y35T44","35-44 años",480410.125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL04","Región de Coquimbo","F","Mujeres","Y45T54","45-54 años",339399.375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL04","Región de Coquimbo","F","Mujeres","Y55T64","55-64 años",395364.8125,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL04","Región de Coquimbo","F","Mujeres","Y_GE65","65 años y más",139095.75,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL05","Región de Valparaíso","_T","Ambos sexos","_T","Total",512716.0625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL05","Región de Valparaíso","_T","Ambos sexos","Y15T24","15-24 años",245989.453125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL05","Región de Valparaíso","_T","Ambos sexos","Y25T34","25-34 años",505033.03125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL05","Región de Valparaíso","_T","Ambos sexos","Y35T44","35-44 años",582902.25,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL05","Región de Valparaíso","_T","Ambos sexos","Y45T54","45-54 años",607441.4375,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL05","Región de Valparaíso","_T","Ambos sexos","Y55T64","55-64 años",501911.0625,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL05","Región de Valparaíso","_T","Ambos sexos","Y_GE65","65 años y más",399971.46875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL05","Región de Valparaíso","M","Hombres","_T","Total",602428.6875,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL05","Región de Valparaíso","M","Hombres","Y15T24","15-24 años",261954.953125,,
"ESI_YMEDIO_OCU","Ingreso medio nominal de la población ocupada (proyecciones base 2002)","2016","2016","CHL05","Región de Valparaíso","M","Hombres","Y25T34","25-34 años",565640.9375,,
